node,lat,lon,name,tags
3149175766,35.651062,139.545425,"GREENTHUMB調布店（グリーンサム）, GREENTHUMB調布店（グリーンサム）, おぼんdeごはんトリエ京王調布店, おぼんdeごはんトリエ京王調布店, しゃぶ菜トリエ京王調布, しゃぶ菜トリエ京王調布, とんかつまい泉トリエ京王調布店, とんかつまい泉トリエ京王調布店, やきとり家すみれ調布駅前店, やきとり家すみれ調布駅前店, やきとん筑前屋調布店, やきとん筑前屋調布店, スターバックスコーヒートリエ京王調布店, スターバックスコーヒートリエ京王調布店, ルパトリエ京王調布店（Lerepas）, ルパトリエ京王調布店（Lerepas）, 北海道イタリアンミアボッカトリエ京王調布店, 北海道イタリアンミアボッカトリエ京王調布店, 北陸金沢まわる寿しもりもり寿しトリエ京王調布店, 北陸金沢まわる寿しもりもり寿しトリエ京王調布店, 妻家房トリエ京王調布店（サイカボウ）, 妻家房トリエ京王調布店（サイカボウ）, 成城石井スタイルデリ&カフェトリエ京王調布店（SEIJOISHIISTYLEDELI&CAFE）, 成城石井スタイルデリ&カフェトリエ京王調布店（SEIJOISHIISTYLEDELI&CAFE）, 日本一トリエ京王調布店, 日本一トリエ京王調布店, 焼肉平城苑トリエ京王調布店（ヤキニクヘイジョウエン）, 焼肉平城苑トリエ京王調布店（ヤキニクヘイジョウエン）, 牛たん炭焼利久トリエ京王調布店（牛たん炭焼りきゅう）, 牛たん炭焼利久トリエ京王調布店（牛たん炭焼りきゅう）, 雲龍一包軒トリエ京王調布店, 雲龍一包軒トリエ京王調布店","['パン', 'スイーツ', '飲食店', 'パン', 'スイーツ', '飲食店', '食堂', 'カフェ', '飲食店', '食堂', 'カフェ', '飲食店', 'しゃぶしゃぶ', 'ビュッフェ', '寿司', '飲食店', 'しゃぶしゃぶ', 'ビュッフェ', '寿司', '飲食店', 'とんかつ', 'サンドイッチ', '飲食店', 'とんかつ', 'サンドイッチ', '飲食店', '焼き鳥', '居酒屋', 'バル', '飲食店', '焼き鳥', '居酒屋', 'バル', '飲食店', 'もつ焼き', '居酒屋', '焼き鳥', '飲食店', 'もつ焼き', '居酒屋', '焼き鳥', '飲食店', 'カフェ', '飲食店', 'カフェ', '飲食店', 'パン', 'サンドイッチ', 'カフェ', '飲食店', 'パン', 'サンドイッチ', 'カフェ', '飲食店', 'イタリアン', 'パスタ', 'ピザ', '飲食店', 'イタリアン', 'パスタ', 'ピザ', '飲食店', '回転寿司', '飲食店', '回転寿司', '飲食店', '韓国料理', '焼肉', '居酒屋', '飲食店', '韓国料理', '焼肉', '居酒屋', '飲食店', '洋食', 'ハンバーガー', '惣菜・デリ', '飲食店', '洋食', 'ハンバーガー', '惣菜・デリ', '飲食店', '焼き鳥', '弁当', '惣菜・デリ', '飲食店', '焼き鳥', '弁当', '惣菜・デリ', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '牛タン', '弁当', '寿司', '飲食店', '牛タン', '弁当', '寿司', '飲食店', '中華料理', '飲茶・点心', '担々麺', '飲食店', '中華料理', '飲茶・点心', '担々麺', '飲食店']"
3149244054,35.657372,139.546753,"れんげ食堂Toshu調布ヶ丘店（トウシュウ）, れんげ食堂Toshu調布ヶ丘店（トウシュウ）","['食堂', '飲食店', '食堂', '飲食店']"
3149362560,35.6521,139.548843,"お食事処アナログ, お食事処アナログ, 中国料理飛竜（チュウゴクリョウリヒリュウ）, 中国料理飛竜（チュウゴクリョウリヒリュウ）","['日本料理', '海鮮', '食堂', '飲食店', '日本料理', '海鮮', '食堂', '飲食店', '中華料理', '餃子', '飲食店', '中華料理', '餃子', '飲食店']"
3149435535,35.655457,139.554367,"宝珠パン（HOUJYUPAN【旧店名】宝珠庵）, 宝珠パン（HOUJYUPAN【旧店名】宝珠庵）","['パン', 'タピオカ', '飲食店', 'パン', 'タピオカ', '飲食店']"
3149435634,35.658138,139.574066,"元氣七輪焼肉牛繁つつじケ丘店, 元氣七輪焼肉牛繁つつじケ丘店, 日高屋つつじケ丘店（ヒダカヤ）, 日高屋つつじケ丘店（ヒダカヤ）","['焼肉', 'ホルモン', '韓国料理', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', 'ラーメン', '中華料理', '食堂', '飲食店', 'ラーメン', '中華料理', '食堂', '飲食店']"
3149435655,35.658897,139.575211,"支那そば見聞録, 支那そば見聞録","['ラーメン', 'つけ麺', '餃子', '飲食店', 'ラーメン', 'つけ麺', '餃子', '飲食店']"
3149521484,35.663731,139.566589,"そば処末広, そば処末広","['そば', '飲食店', 'そば', '飲食店']"
3149541092,35.662292,139.565292,"らーめんき楽（㐂楽）, らーめんき楽（㐂楽）","['中華料理', '飲食店', '中華料理', '飲食店']"
3180249859,35.662392,139.539719,"MAYBU（メイブゥ）, MAYBU（メイブゥ）","['パン', '飲食店', 'パン', '飲食店']"
3268494420,35.651669,139.546967,蓮慶寺,"['観光', '遊ぶ', '寺', '神社', '教会']"
3268494445,35.655334,139.545532,大正寺,"['観光', '遊ぶ', '寺', '神社', '教会']"
3816776259,35.65583,139.543167,"マクドナルド２０号調布店（McDonald's）, マクドナルド２０号調布店（McDonald's）","['ハンバーガー', 'カフェ', '飲食店', 'ハンバーガー', 'カフェ', '飲食店']"
4411457372,35.653538,139.544357,"あずきや安堂（あんどう）, あずきや安堂（あんどう）, い志井本店（もつやきどころ・いしい）, い志井本店（もつやきどころ・いしい）, うまかもんや　なべ英, うまかもんや　なべ英, おいしい寿司と活魚料理魚の飯調布（さかなのまんま）, おいしい寿司と活魚料理魚の飯調布（さかなのまんま）, とらふぐ亭調布店（トラフグテイ）, とらふぐ亭調布店（トラフグテイ）, オーロール調布店（Aurore）, オーロール調布店（Aurore）, マクドナルド調布北口店, マクドナルド調布北口店, 伝説のすた丼屋調布店, 伝説のすた丼屋調布店, 大鮨天神通店（大鮨天神通店）, 大鮨天神通店（大鮨天神通店）, 海南記, 海南記, 甘味an&（かんみあんあんど）, 甘味an&（かんみあんあんど）, 肉汁餃子のダンダダン調布一号店, 肉汁餃子のダンダダン調布一号店, 調布清水, 調布清水, 調布牛タンいろ葉, 調布牛タンいろ葉","['たい焼き・大判焼き', 'かき氷', '飲食店', 'たい焼き・大判焼き', 'かき氷', '飲食店', '居酒屋', 'もつ焼き', '飲食店', '居酒屋', 'もつ焼き', '飲食店', '居酒屋', 'もつ鍋', '飲食店', '居酒屋', 'もつ鍋', '飲食店', '海鮮', '寿司', '居酒屋', '飲食店', '海鮮', '寿司', '居酒屋', '飲食店', 'ふぐ', '海鮮', '鍋', '飲食店', 'ふぐ', '海鮮', '鍋', '飲食店', 'パン', '飲食店', 'パン', '飲食店', 'ハンバーガー', '飲食店', 'ハンバーガー', '飲食店', '豚丼', '食堂', '中華料理', '飲食店', '豚丼', '食堂', '中華料理', '飲食店', '寿司', '飲食店', '寿司', '飲食店', '中華料理', 'ラーメン', '飲食店', '中華料理', 'ラーメン', '飲食店', '甘味処', '和菓子', 'かき氷', '飲食店', '甘味処', '和菓子', 'かき氷', '飲食店', '餃子', '居酒屋', '弁当', '飲食店', '餃子', '居酒屋', '弁当', '飲食店', 'そば', '日本料理', '日本酒バー', '飲食店', 'そば', '日本料理', '日本酒バー', '飲食店', '居酒屋', '牛タン', 'おでん', '飲食店', '居酒屋', '牛タン', 'おでん', '飲食店']"
4505512332,35.648907,139.55101,"たかつ, たかつ, ベルウッド, ベルウッド, 中華そば双葉, 中華そば双葉","['焼き鳥', '飲食店', '焼き鳥', '飲食店', 'ベーグル', '飲食店', 'ベーグル', '飲食店', '中華料理', 'ラーメン', '飲食店', '中華料理', 'ラーメン', '飲食店']"
4585404906,35.656799,139.530853,"TOMOTOMO（トモトモ）, TOMOTOMO（トモトモ）","['お好み焼き', '飲食店', 'お好み焼き', '飲食店']"
4586528621,35.664433,139.521759,"酔八仙（スイハッセン）, 酔八仙（スイハッセン）","['中華料理', '餃子', '四川料理', '飲食店', '中華料理', '餃子', '四川料理', '飲食店']"
4719994171,35.649574,139.558685,"cafeだん, cafeだん, マクドナルド国領マルエツ店, マクドナルド国領マルエツ店, 中華そば美芳（ミヨシ）, 中華そば美芳（ミヨシ）, 水仙, 水仙, 焼肉牛星国領店, 焼肉牛星国領店","['喫茶店', '飲食店', '喫茶店', '飲食店', 'ハンバーガー', '飲食店', 'ハンバーガー', '飲食店', '食堂', 'ラーメン', '飲食店', '食堂', 'ラーメン', '飲食店', '中華料理', '飲食店', '中華料理', '飲食店', '焼肉', '飲食店', '焼肉', '飲食店']"
4720053453,35.645908,139.561813,"デニーズ調布店, デニーズ調布店, トゥエルブ（CRAFTBEERPUBTWELVE12）, トゥエルブ（CRAFTBEERPUBTWELVE12）, ホロホロカフェ（HoloHoloCafe）, ホロホロカフェ（HoloHoloCafe）","['ファミレス', '飲食店', 'ファミレス', '飲食店', 'ビアホール', 'ビアバー', 'バル', '飲食店', 'ビアホール', 'ビアバー', 'バル', '飲食店', 'カフェ', '飲食店', 'カフェ', '飲食店']"
4731226732,35.643215,139.557114,染地せせらぎの散歩道,"['観光', '遊ぶ', '名所', '史跡']"
4761231138,35.65609,139.54037,セブンイレブン電気通信大学前店,"['セブンイレブン', 'コンビニ', 'ATM']"
4762171934,35.655945,139.534012,"かれーや, かれーや","['カレー', '丼', '飲食店', 'カレー', '丼', '飲食店']"
4762171947,35.66059,139.52383,セブンイレブン調布飛田給駅北口店,"['セブンイレブン', 'コンビニ', 'ATM']"
4941769838,35.65545,139.58655,セブンイレブン調布若葉町３丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
4962971690,35.666344,139.52269,"プロペラ・カフェ, プロペラ・カフェ, 東京五輪マラソン折返点記念碑, 武蔵野の森 総合スポーツプラザ","['カフェ', '洋食', 'ハンバーガー', '飲食店', 'カフェ', '洋食', 'ハンバーガー', '飲食店', '観光', '遊ぶ', '名所', '史跡', '観光', '遊ぶ', '名所', '史跡']"
5004072731,35.656143,139.529556,"あじゅーる, あじゅーる, 増田屋西調布店（ますだや）, 増田屋西調布店（ますだや）","['洋食', 'パスタ', 'ステーキ', '飲食店', '洋食', 'パスタ', 'ステーキ', '飲食店', 'そば', 'うどん', '丼', '飲食店', 'そば', 'うどん', '丼', '飲食店']"
5050752723,35.65382,139.543716,"たから家本店(調布店)（たからや）, たから家本店(調布店)（たからや）, ドトールコーヒーショップ調布北口店, ドトールコーヒーショップ調布北口店, ラコパン（LaCopain【旧店名】ビストロコパンBistroCopain）, ラコパン（LaCopain【旧店名】ビストロコパンBistroCopain）, 厨ぼうず調布店, 厨ぼうず調布店, 宇奈とと調布店, 宇奈とと調布店","['ラーメン', 'つけ麺', '飲食店', 'ラーメン', 'つけ麺', '飲食店', '喫茶店', '飲食店', '喫茶店', '飲食店', 'フレンチ', 'ビストロ', 'イタリアン', '飲食店', 'フレンチ', 'ビストロ', 'イタリアン', '飲食店', '居酒屋', '飲食店', '居酒屋', '飲食店', 'うなぎ', '飲食店', 'うなぎ', '飲食店']"
5096677359,35.658543,139.531693,"とんかつひで, とんかつひで","['とんかつ', '飲食店', 'とんかつ', '飲食店']"
5096677360,35.65913,139.51966,セブンイレブン飛田給品川通り店,"['セブンイレブン', 'コンビニ', 'ATM']"
5096866264,35.656986,139.545441,布多天神社,"['観光', '遊ぶ', '寺', '神社', '教会']"
5107486733,35.648808,139.542984,"アールティアジアンカフェ（RTAsianCafe）, アールティアジアンカフェ（RTAsianCafe）, タイ・トイ（THAITOY）, タイ・トイ（THAITOY）","['インド料理', 'インドカレー', '飲食店', 'インド料理', 'インドカレー', '飲食店', 'タイ料理', 'カレー', '飲食店', 'タイ料理', 'カレー', '飲食店']"
5118739868,35.655357,139.541931,"食神餃子王, 食神餃子王","['中華料理', '餃子', '飲食店', '中華料理', '餃子', '飲食店']"
5118739874,35.654434,139.544601,"ItalianKitchenVANSAN調布店, ItalianKitchenVANSAN調布店, やきとり家すみれ調布店, やきとり家すみれ調布店, 焼肉たいぜん, 焼肉たいぜん, 牛角調布店, 牛角調布店","['イタリアン', '居酒屋', 'ピザ', '飲食店', 'イタリアン', '居酒屋', 'ピザ', '飲食店', '焼き鳥', '居酒屋', 'バル', '飲食店', '焼き鳥', '居酒屋', 'バル', '飲食店', '焼肉', '飲食店', '焼肉', '飲食店', '焼肉', '居酒屋', 'ビュッフェ', '飲食店', '焼肉', '居酒屋', 'ビュッフェ', '飲食店']"
5154562832,35.643463,139.533813,"まくりや, まくりや, 中華麺王, 中華麺王, 京王閣競輪場, 東京蚤の市","['丼', 'カレー', 'そば', '飲食店', '丼', 'カレー', 'そば', '飲食店', 'ラーメン', '中華料理', '飲食店', 'ラーメン', '中華料理', '飲食店', '観光', '遊ぶ', '名所', '史跡', '観光', '遊ぶ', '祭り', 'イベント']"
5252210734,35.654701,139.530548,"ほっともっと調布下石原店, ほっともっと調布下石原店","['弁当', '飲食店', '弁当', '飲食店']"
5302079473,35.653786,139.566727,"手打そば小川, 手打そば小川","['そば', 'うどん', '飲食店', 'そば', 'うどん', '飲食店']"
5302079478,35.652649,139.567001,"大雄, 大雄","['ラーメン', '食堂', '居酒屋', '飲食店', 'ラーメン', '食堂', '居酒屋', '飲食店']"
5360310853,35.678631,139.546509,"バーミヤン深大寺店, バーミヤン深大寺店","['ファミレス', '中華料理', '飲食店', 'ファミレス', '中華料理', '飲食店']"
5360310873,35.677456,139.546402,湯の森 深大湯,"['観光', '遊ぶ', '温泉']"
5362951321,35.667332,139.547592,"曼珠苑, 曼珠苑","['喫茶店', 'カフェ', '飲食店', '喫茶店', 'カフェ', '飲食店']"
5362951422,35.669533,139.555191,"からやま調布深大寺店, からやま調布深大寺店","['からあげ', '飲食店', 'からあげ', '飲食店']"
5710848303,35.661945,139.524078,"華屋与兵衛飛田給店, 華屋与兵衛飛田給店","['ファミレス', '日本料理', '飲食店', 'ファミレス', '日本料理', '飲食店']"
5800041768,35.653873,139.546082,"とんかつ専門上原, とんかつ専門上原","['とんかつ', '飲食店', 'とんかつ', '飲食店']"
5895500799,35.66367,139.5289,"アミノバイタルフィールド, ポケットガーデン, ロイヤルホスト味の素スタジアム店, ロイヤルホスト味の素スタジアム店, 味の素スタジアム, 味の素スタジアム, 味の素スタジアム","['観光', '遊ぶ', '名所', '史跡', '観光', '遊ぶ', '名所', '史跡', 'ファミレス', '飲食店', 'ファミレス', '飲食店', 'その他', '飲食店', 'その他', '飲食店', '観光', '遊ぶ', '名所', '史跡']"
6117759536,35.655285,139.552185,"手打ちそばたなか, 手打ちそばたなか","['そば', '飲食店', 'そば', '飲食店']"
6117759542,35.65561,139.55164,セブンイレブン調布ヶ丘２丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
6117759595,35.656448,139.552017,"DEVI（デヴィ）, DEVI（デヴィ）","['ネパール料理', 'インドカレー', '飲食店', 'ネパール料理', 'インドカレー', '飲食店']"
6248295384,35.650463,139.551727,"トラットリアジリオロッソ, トラットリアジリオロッソ, 焼き鳥・もつ鍋一揆調布布田店, 焼き鳥・もつ鍋一揆調布布田店","['イタリアン', 'パスタ', 'ピザ', '飲食店', 'イタリアン', 'パスタ', 'ピザ', '飲食店', '焼き鳥', 'もつ鍋', '居酒屋', '飲食店', '焼き鳥', 'もつ鍋', '居酒屋', '飲食店']"
6250877939,35.651039,139.540237,"イオンシネマ シアタス調布, カオマンガイ12号, カオマンガイ12号, 猿田彦珈琲調布焙煎ホール, 猿田彦珈琲調布焙煎ホール, 調布市観光案内所 ぬくもりステーション, 鶏そば十番156トリエ京王調布店（イチコロ）, 鶏そば十番156トリエ京王調布店（イチコロ）","['観光', '遊ぶ', '名所', '史跡', 'タイ料理', 'カフェ', 'ベトナム料理', '飲食店', 'タイ料理', 'カフェ', 'ベトナム料理', '飲食店', 'カフェ', '飲食店', 'カフェ', '飲食店', '観光', '遊ぶ', '名所', '史跡', 'ラーメン', 'つけ麺', '汁なし担々麺', '飲食店', 'ラーメン', 'つけ麺', '汁なし担々麺', '飲食店']"
6273381799,35.65979,139.589203,"手打ちうどん麦ヶ丘（UDONMUGIGAOCA）, 手打ちうどん麦ヶ丘（UDONMUGIGAOCA）","['うどん', '飲食店', 'うどん', '飲食店']"
6273481360,35.658142,139.529861,西光寺,"['観光', '遊ぶ', '寺', '神社', '教会']"
6375081562,35.651882,139.547256,"イルフロッグス（ILLFROGS）, イルフロッグス（ILLFROGS）, 新鮮ホルモン豚風（トンプウ）, 新鮮ホルモン豚風（トンプウ）","['ハンバーガー', 'カフェ', 'ダイニングバー', '飲食店', 'ハンバーガー', 'カフェ', 'ダイニングバー', '飲食店', 'ホルモン', '焼肉', '居酒屋', '飲食店', 'ホルモン', '焼肉', '居酒屋', '飲食店']"
6375403252,35.6576,139.54283,電気通信大学中門,"['電気通信大学', '大学']"
6375561368,35.65549,139.5437,電気通信大学正門,"['電気通信大学', '大学']"
6426710608,35.65181,139.54277,"PEPspanishbar調布店（ペップスパニッシュバル）, PEPspanishbar調布店（ペップスパニッシュバル）, ピッツェリアナポリターナカンテラ調布店（pizzerianapoletanaCANTERA）, ピッツェリアナポリターナカンテラ調布店（pizzerianapoletanaCANTERA）, 肉が旨いカフェNICKSTOCKトリエ京王調布店（ニックストック）, 肉が旨いカフェNICKSTOCKトリエ京王調布店（ニックストック）","['スペイン料理', 'ヨーロッパ料理', '飲食店', 'スペイン料理', 'ヨーロッパ料理', '飲食店', 'ピザ', 'イタリアン', 'ダイニングバー', '飲食店', 'ピザ', 'イタリアン', 'ダイニングバー', '飲食店', 'カフェ', 'ハンバーガー', '居酒屋', '飲食店', 'カフェ', 'ハンバーガー', '居酒屋', '飲食店']"
6511475285,35.663132,139.585297,"三代目鳥メロ仙川駅前店, 三代目鳥メロ仙川駅前店","['居酒屋', '焼き鳥', '飲食店', '居酒屋', '焼き鳥', '飲食店']"
6512622329,35.653828,139.547974,"みさと屋野菜食堂（みさとややさいしょくどう）, みさと屋野菜食堂（みさとややさいしょくどう）","['食堂', 'オーガニック', '野菜料理', '飲食店', '食堂', 'オーガニック', '野菜料理', '飲食店']"
6516146525,35.6632,139.582962,"大衆食堂てんぐ大ホール仙川店, 大衆食堂てんぐ大ホール仙川店","['居酒屋', '食堂', '飲食店', '居酒屋', '食堂', '飲食店']"
6516146531,35.66337,139.58387,セブンイレブン調布仙川店,"['セブンイレブン', 'コンビニ', 'ATM']"
6516190854,35.658535,139.572815,"北京家庭菜つつじヶ丘店, 北京家庭菜つつじヶ丘店","['中華料理', '餃子', '担々麺', '飲食店', '中華料理', '餃子', '担々麺', '飲食店']"
6516190857,35.658928,139.573654,"エベレストキッチンインディアンネパーリレストラン本店（EverestKitchen-IndianNepaliRestaurant-）, エベレストキッチンインディアンネパーリレストラン本店（EverestKitchen-IndianNepaliRestaurant-）, スリーコンカフェつつじヶ丘店, スリーコンカフェつつじヶ丘店, 釜めし菜時記菜つ屋, 釜めし菜時記菜つ屋, 飛竜, 飛竜","['インド料理', 'ネパール料理', 'インドカレー', '飲食店', 'インド料理', 'ネパール料理', 'インドカレー', '飲食店', 'カフェ', 'サンドイッチ', '飲食店', 'カフェ', 'サンドイッチ', '飲食店', '釜飯', '飲食店', '釜飯', '飲食店', '中華料理', '飲食店', '中華料理', '飲食店']"
6516190869,35.659199,139.5728,"酒彩　ぎま（酒彩　儀間）, 酒彩　ぎま（酒彩　儀間）","['寿司', '沖縄料理', '日本料理', '飲食店', '寿司', '沖縄料理', '日本料理', '飲食店']"
6516192790,35.659538,139.573822,"クルア・タイ（KruaThai廚泰）, クルア・タイ（KruaThai廚泰）, 一軒め, 一軒め, 沖縄料理みやらび, 沖縄料理みやらび","['タイ料理', 'カレー', '飲食店', 'タイ料理', 'カレー', '飲食店', '日本料理', '居酒屋', '飲食店', '日本料理', '居酒屋', '飲食店', '沖縄料理', 'ダイニングバー', '焼酎バー', '飲食店', '沖縄料理', 'ダイニングバー', '焼酎バー', '飲食店']"
6516192793,35.659275,139.574829,"CoCo壱番屋調布つつじヶ丘店（ココイチバンヤ）, CoCo壱番屋調布つつじヶ丘店（ココイチバンヤ）, ばち魂, ばち魂, ホルモン本舗昭和館, ホルモン本舗昭和館, 串カツ油屋（くしかつゆや）, 串カツ油屋（くしかつゆや）","['カレー', '飲食店', 'カレー', '飲食店', 'ラーメン', '飲食店', 'ラーメン', '飲食店', '焼肉', 'ホルモン', '飲食店', '焼肉', 'ホルモン', '飲食店', '串揚げ', '居酒屋', '焼酎バー', '飲食店', '串揚げ', '居酒屋', '焼酎バー', '飲食店']"
6516338422,35.657658,139.568146,"サイゼリヤキテラタウン調布店, サイゼリヤキテラタウン調布店, 中国ラーメン揚州商人キテラタウン調布店（チュウゴクラーメンヨウシュウショウニン）, 中国ラーメン揚州商人キテラタウン調布店（チュウゴクラーメンヨウシュウショウニン）","['ファミレス', 'イタリアン', 'パスタ', '飲食店', 'ファミレス', 'イタリアン', 'パスタ', '飲食店', 'ラーメン', '中華料理', '飲食店', 'ラーメン', '中華料理', '飲食店']"
6516973471,35.65567,139.56705,セブンイレブン柴崎北店,"['セブンイレブン', 'コンビニ', 'ATM']"
6517942655,35.654678,139.564377,"手打麺祭かめ囲, 手打麺祭かめ囲","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
6518003084,35.65218,139.55975,セブンイレブン調布国領町２丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
6518005995,35.652763,139.55867,"しゃぶしゃぶ・日本料理木曽路調布店（キソジ）, しゃぶしゃぶ・日本料理木曽路調布店（キソジ）","['しゃぶしゃぶ', 'すき焼き', '日本料理', '飲食店', 'しゃぶしゃぶ', 'すき焼き', '日本料理', '飲食店']"
6519028710,35.651577,139.551361,常性寺,"['観光', '遊ぶ', '寺', '神社', '教会']"
6524088375,35.652725,139.544434,"しゃぶしゃぶ温野菜調布店, しゃぶしゃぶ温野菜調布店, ちとせやCafe調布店, ちとせやCafe調布店, ホルモン焼道場蔵調布店, ホルモン焼道場蔵調布店, 日高屋調布北口店（ヒダカヤ）, 日高屋調布北口店（ヒダカヤ）","['しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店', 'しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店', 'カフェ', '飲食店', 'カフェ', '飲食店', 'ホルモン', '焼肉', '居酒屋', '飲食店', 'ホルモン', '焼肉', '居酒屋', '飲食店', 'ラーメン', '中華料理', '食堂', '飲食店', 'ラーメン', '中華料理', '食堂', '飲食店']"
6524088396,35.652378,139.54567,"い志井2-kai, い志井2-kai, ぶっ豚調布店（ぶっとん）, ぶっ豚調布店（ぶっとん）, やきとり処い志井東口店（やきとりどころいしい）, やきとり処い志井東口店（やきとりどころいしい）, 大衆ビストロコタロー, 大衆ビストロコタロー, 王道タンメン調布店, 王道タンメン調布店, 調布ワインバルBiBBER（ワインバルビバー）, 調布ワインバルBiBBER（ワインバルビバー）, 豚珍館東口店, 豚珍館東口店","['居酒屋', '焼き鳥', 'もつ焼き', '飲食店', '居酒屋', '焼き鳥', 'もつ焼き', '飲食店', 'ラーメン', '油そば・まぜそば', 'つけ麺', '飲食店', 'ラーメン', '油そば・まぜそば', 'つけ麺', '飲食店', '焼き鳥', 'もつ焼き', '居酒屋', '飲食店', '焼き鳥', 'もつ焼き', '居酒屋', '飲食店', 'ビストロ', '飲食店', 'ビストロ', '飲食店', 'ラーメン', 'つけ麺', '飲食店', 'ラーメン', 'つけ麺', '飲食店', 'バル', 'イタリアン', '居酒屋', '飲食店', 'バル', 'イタリアン', '居酒屋', '飲食店', 'とんかつ', '飲食店', 'とんかつ', '飲食店']"
6524088405,35.652855,139.546097,"ケニーズ（KENNY’s）, ケニーズ（KENNY’s）, 調布バル・カベソン, 調布バル・カベソン","['パブ', 'ビアバー', '飲食店', 'パブ', 'ビアバー', '飲食店', 'バー', 'ヨーロッパ料理', 'スペイン料理', '飲食店', 'バー', 'ヨーロッパ料理', 'スペイン料理', '飲食店']"
6524088408,35.652443,139.54509,"かれんど, かれんど, そらまめらぁめん本舗（ソラマメラーメンホンポ）, そらまめらぁめん本舗（ソラマメラーメンホンポ）","['喫茶店', 'カレー', 'カレーうどん', '飲食店', '喫茶店', 'カレー', 'カレーうどん', '飲食店', 'ラーメン', '丼', '担々麺', '飲食店', 'ラーメン', '丼', '担々麺', '飲食店']"
6524088409,35.65264,139.5455,セブンイレブン調布駅北口店,"['セブンイレブン', 'コンビニ', 'ATM']"
6524088410,35.652348,139.545944,"HERO'S調布店, HERO'S調布店","['ステーキ', 'ハンバーグ', '洋食', '飲食店', 'ステーキ', 'ハンバーグ', '洋食', '飲食店']"
6524088416,35.651993,139.546371,"ひかり寿司, ひかり寿司, フジヤマテキサス, フジヤマテキサス, ホルモンきんたろー, ホルモンきんたろー, 地鶏と伊勢海老中華そば頑, 地鶏と伊勢海老中華そば頑, 日本酒と牡蠣...時々おでんBACHIYA調布店（バチヤ）, 日本酒と牡蠣...時々おでんBACHIYA調布店（バチヤ）, 桃園, 桃園, 極楽よだれ酒場調布（ゴクラクヨダレサカバ）, 極楽よだれ酒場調布（ゴクラクヨダレサカバ）, 洋風酒場HIRO（ヨウフウサカバヒロ）, 洋風酒場HIRO（ヨウフウサカバヒロ）, 焼肉いち, 焼肉いち, 鳥勝（トリカツ）, 鳥勝（トリカツ）","['寿司', '飲食店', '寿司', '飲食店', '立ち飲み', '串揚げ', '飲食店', '立ち飲み', '串揚げ', '飲食店', 'ホルモン', '居酒屋', '焼肉', '飲食店', 'ホルモン', '居酒屋', '焼肉', '飲食店', 'ラーメン', '飲食店', 'ラーメン', '飲食店', '居酒屋', 'おでん', '日本酒バー', '飲食店', '居酒屋', 'おでん', '日本酒バー', '飲食店', '中華料理', 'ちゃんぽん', '飲食店', '中華料理', 'ちゃんぽん', '飲食店', '居酒屋', '串焼き', '揚げ物', '飲食店', '居酒屋', '串焼き', '揚げ物', '飲食店', '居酒屋', '創作料理', '飲食店', '居酒屋', '創作料理', '飲食店', '焼肉', 'ホルモン', '居酒屋', '飲食店', '焼肉', 'ホルモン', '居酒屋', '飲食店', '焼き鳥', '鳥料理', '飲食店', '焼き鳥', '鳥料理', '飲食店']"
6524088434,35.651215,139.549927,"松屋布田店, 松屋布田店","['牛丼', 'カレー', '食堂', '飲食店', '牛丼', 'カレー', '食堂', '飲食店']"
6524088447,35.650059,139.554291,"鳥肉専門店　鳥文, 鳥肉専門店　鳥文","['その他', '飲食店', 'その他', '飲食店']"
6525493373,35.653488,139.542633,"なか卯調布北口店, なか卯調布北口店, 七輪焼肉安安調布店, 七輪焼肉安安調布店, 回転寿司たいせい調布北口店, 回転寿司たいせい調布北口店, 無添くら寿司調布駅前店, 無添くら寿司調布駅前店, 骨付き鶏樹, 骨付き鶏樹, 鮨のえん屋調布北口店, 鮨のえん屋調布北口店","['牛丼', '親子丼', 'うどん', '飲食店', '牛丼', '親子丼', 'うどん', '飲食店', '焼肉', '焼き鳥', '居酒屋', '飲食店', '焼肉', '焼き鳥', '居酒屋', '飲食店', '回転寿司', '飲食店', '回転寿司', '飲食店', '回転寿司', '飲食店', '回転寿司', '飲食店', '鳥料理', '飲食店', '鳥料理', '飲食店', '居酒屋', '海鮮', '創作料理', '飲食店', '居酒屋', '海鮮', '創作料理', '飲食店']"
6528425965,35.65385,139.54045,セブンイレブン調布小島一丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
6528425981,35.654461,139.54155,"中むら庵（なかむらあん）, 中むら庵（なかむらあん）","['居酒屋', 'ラーメン', 'そば', '飲食店', '居酒屋', 'ラーメン', 'そば', '飲食店']"
